event	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	geneName	lengthDiff	label
MmuEX1019563	chr8	+	41276153	41279487	41279491	41279750	Pcm1	3	nd
MmuEX0050428	chr5	+	66676323	66676435	66676448	66676943	Uchl1	12	nd
MmuEX1026525	chr4	-	6708988	6711457	6697797	6708963	Tox	24	
MmuEX1020154	chr3	+	7366753	7390658	7390662	7437337	Pkia	3	nd
MmuEX6042739	chr14	-	75996928	76007704	75995566	75996908	Gtf2f2	19	nd
MmuEX1014748	chr10	-	63018085	63018085	63017611	63018058	Hnrnph3	26	
MmuEX0045072	chr13	-	37983105	37983392	37979807	37983094	Ssr1	10	
MmuEX1013965	chr19	+	16316172	16316854	16316870	16317089	Gnaq	15	nd
MmuEX1010100	chr12	+	78728265	78731136	78731146	78734170	Fam71d	9	
MmuEX1028086	chr6	-	91510368	91510456	91508596	91510353	Xpc	14	nd
MmuEX6001088	chr18	+	36753653	36753891	36753911	36754552	Ik	19	nd
MmuEX1008156	chr2	+	27181105	27181293	27181303	27181470	Dbh	9	
MmuEX0048215	chr11	+	102285719	102285979	102286002	102287307	Tmub2	22	
MmuEX6012848	chr7	+	104228377	104230727	104230751	104231788	Trim6	23	
MmuEX1023215	chr3	+	30793384	30797893	30797897	30800130	Sec62	3	nd
MmuEX7003621	chr7	-	4760037	4770240	4759817	4760011	Fam71e2	25	
MmuEX1021873	chr12	-	3251921	3252611	3249871	3251917	Rab10	3	nd
MmuEX0009028	chr11	-	70670912	70671007	70670765	70670890	Camta2	21	hi
MmuEX1008296	chr11	-	106786081	106786225	106785537	106786066	Ddx5	14	
MmuEX1014299	chr2	-	44886966	44927141	44860327	44886959	Gtdc1	6	nd
MmuEX0034767	chr15	-	84793919	84795079	84791942	84793895	Phf21b	23	hi
MmuEX1022778	chr10	-	128548829	128548948	128548681	128548818	Rpl41	5	nd
MmuEX0048413	chr1	-	73956217	73980913	73953951	73956210	Tns1	6	nd
MmuEX6012854	chr7	-	104383500	104387399	104383345	104383476	Trim30c	23	
MmuEX1014610	chr7	+	56220675	56221656	56221660	56222909	Herc2	3	nd
MmuEX1004917	chr13	+	24802161	24803503	24803510	24804781	BC005537	6	lo
MmuEX1007258	chr11	+	51567974	51568471	51568496	51569460	Col23a1	24	
MmuEX0047613	chr4	+	139010602	139019394	139019409	139019572	Tmco4	14	nd
MmuEX0020453	chr5	-	114753154	114753278	114752328	114753147	Git2	6	hi
MmuEX0026771	chr3	+	86298012	86301761	86301785	86304235	Lrba	23	nd
MmuEX0011524	chr9	+	113835255	113841158	113841176	113841558	Clasp2	17	nd
MmuEX1026341	chr10	-	91152190	91152627	91151798	91152185	Tmpo	4	nd
MmuEX1005198	chr7	+	27448197	27451124	27451128	27459255	Blvrb	3	nd
MmuEX0022227	chr1	+	44773388	44773639	44773664	44774052	Gulp1	24	ot
MmuEX1019205	chr6	-	29379120	29379322	29378971	29379116	Opn1sw	3	nd
MmuEX6101149	chr2	+	49727960	49728541	49728569	49730116	Kif5c	27	
MmuEX1003511	chr1	+	183314083	183316367	183316372	183316579	Aida	4	
MmuEX0040049	chr11	+	44561822	44562073	44562083	44563919	Rnf145	9	nd
MmuEX1022796	chr7	+	12923082	12924953	12924969	12925391	Rps5	15	nd
MmuEX1026522	chr1	+	156041003	156045077	156045081	156059410	Tor1aip2	3	nd
MmuEX1021363	chr10	+	127476699	127482099	127482109	127483975	R3hdm2	9	nd
MmuEX6030874	chr19	-	5996791	5997690	5994888	5996778	Capn1	12	nd
MmuEX6038101	chr8	-	105932842	105932979	105932742	105932823	Ctrl	18	
MmuEX1024828	chr2	-	118477175	118478831	118476860	118477171	Srp14	3	nd
MmuEX1005506	chr4	-	127934615	127935806	127928079	127934604	CK137956	10	nd
MmuEX1027907	chr18	+	32854860	32856775	32856779	32859219	Wdr36	3	nd
MmuEX0017390	chr4	-	152129639	152130768	152128554	152129611	Espn	27	nd
MmuEX1015452	chr1	+	180334231	180371770	180371782	180412673	Itpkb	11	nd
MmuEX1025865	chr16	-	56692037	56694399	56691917	56692029	Tfg	7	nd
MmuEX6074305	chr3	+	137419092	137422257	137422283	137423423	Emcn	25	nd
MmuEX1016146	chr11	+	34080221	34081719	34081733	34082393	Lcp2	13	nd
MmuEX0006298	chr5	+	92404867	92405975	92405980	92409269	Art3	4	nd
MmuEX1005474	chr4	-	129250169	129261330	129226014	129250153	C77080	15	nd
MmuEX1021976	chr11	+	48803500	48803939	48803964	48804155	Rack1	24	
MmuEX0027691	chr9	-	63217366	63235288	63217026	63217338	Map2k5	27	ot
MmuEX1025052	chr6	+	49406825	49408650	49408665	49409052	Stk31	14	
MmuEX1003776	chr7	+	101879302	101881384	101881403	101884389	Anapc15	18	
MmuEX1007753	chr7	-	144438155	144438765	144438021	144438151	Cttn	3	
MmuEX0044697	chr2	+	119245908	119246059	119246087	119246358	Spint1	27	
MmuEX1010125	chr4	-	12165772	12168222	12164193	12165765	Fam92a	6	nd
MmuEX0041378	chr1	+	176878107	176888760	176888788	176919543	Sdccag8	27	ot
MmuEX1025717	chr1	-	156273430	156276561	156271400	156273421	Tdrd5	8	
MmuEX1022890	chr10	-	85941452	85941898	85939120	85941448	Rtcb	3	nd
MmuEX1015311	chr1	-	135393042	135394135	135391645	135393037	Ipo9	4	nd
MmuEX0008860	chr5	+	31076125	31076265	31076293	31076673	Cad	27	
MmuEX7005044	chr10	+	127369305	127369687	127369715	127370138	RP24-213L12.6	27	
MmuEX1019452	chr4	-	150906256	150907039	150905310	150906240	Park7	15	nd
MmuEX0032530	chr3	-	109851792	109872199	109841576	109851764	Ntng1	27	nd
MmuEX1028755	chr15	+	12166287	12167940	12167954	12170815	Zfr	13	nd
MmuEX1013966	chr2	+	174334285	174334712	174334716	174341649	Gnas	3	nd
MmuEX7001650	chrX	+	120401898	120505275	120505300	120594704	Pcdh11x	24	
MmuEX0021546	chr11	-	102531331	102538281	102528167	102531312	Gpatch8	18	nd
MmuEX0015304	chr9	+	21489795	21490657	21490670	21494503	Dnm2	12	nd
MmuEX0028564	chr13	+	83652987	83654597	83654622	83655506	Mef2c	24	
MmuEX1014757	chr17	-	33668573	33668984	33666686	33668569	Hnrnpm	3	nd
MmuEX6096388	chr4	+	130065085	130072254	130072282	130077189	Col16a1	27	nd
MmuEX1003518	chr10	-	13657027	13690523	13653750	13657023	Aig1	3	nd
MmuEX6101578	chr2	+	62286964	62288707	62288720	62289909	Slc4a10	12	
MmuEX0015669	chr3	+	119314932	119363386	119363400	119412133	Dpyd	13	
MmuEX1015752	chr17	-	57026915	57027048	57025938	57026899	Khsrp	15	
MmuEX1018747	chr11	-	33160403	33160827	33159996	33160383	Npm1	19	
MmuEX0049806	chr2	-	76867910	76906253	76818817	76867882	Ttn	27	
MmuEX0027097	chr12	+	72474010	72474485	72474501	72476042	Lrrc9	15	hi
MmuEX1028890	chr4	-	108251491	108252151	108250874	108251483	Zyg11b	7	nd
MmuEX1003616	chr13	-	4503423	4507680	4490273	4503419	Akr1c20	3	
MmuEX0015337	chr2	+	153670448	153670848	153670909	153672215	Dnmt3b	17	
MmuEX0028522	chr6	+	146642653	146648164	146648280	146649149	Med21	24	nd
MmuEX6089536	chr11	-	99070429	99070652	99068323	99070401	Tns4	27	
MmuEX6012856	chr7	-	104382967	104383231	104382694	104382939	Trim30c	27	
MmuEX0017513	chr11	-	5091478	5091858	5088147	5091459	Ewsr1	18	hi
MmuEX6032837	chr19	-	41638907	41639702	41638714	41638882	Slit1	24	nd
MmuEX0054038	chr1	-	128058001	128091842	128040997	128057981	Zranb3	19	nd
MmuEX1010534	chr2	+	53126977	53127188	53127192	53128716	Fmnl2	3	nd
MmuEX0004621	chr7	-	126798127	126798195	126797777	126798121	Aldoa	5	nd
MmuEX6050500	chr10	-	88146649	88146851	88144094	88146495	Parpbp	18	
MmuEX1027602	chr11	-	101463274	101465707	101463117	101463267	Vat1	6	nd
MmuEX1019918	chr2	+	92184353	92184771	92184784	92214048	Phf21a	12	nd
MmuEX6039872	chr14	-	20727199	20727486	20727091	20727177	Ndst2	21	
MmuEX1001446	chr8	+	106135733	106136141	106136168	106136530	1810019D21Rik	26	
MmuEX0046898	chr8	-	83592939	83594339	83574529	83592935	Tecr	3	nd
MmuEX6012005	chr7	-	81551920	81552962	81550026	81551896	Fsd2	23	
MmuEX0041968	chr17	+	8311870	8317849	8317872	8319418	Sft2d1	22	
MmuEX1008536	chr9	-	50693239	50693542	50689950	50693235	Dixdc1	3	nd
MmuEX0018852	chr8	+	13935290	13938921	13938949	13939562	Fbxo25	27	hi
MmuEX1027836	chr10	+	40884071	40913092	40913097	40920247	Wasf1	4	nd
MmuEX1028218	chr4	-	137040136	137048645	137018768	137040129	Zbtb40	6	nd
MmuEX1023700	chr8	+	78515669	78519515	78519519	78525161	Slc10a7	3	nd
MmuEX6061333	chr16	-	18629662	18629807	18625442	18629650	Sept5	11	nd
MmuEX0023804	chr19	-	3262363	3264810	3262145	3262347	Ighmbp2	15	
MmuEX1002284	chr15	-	84952124	84953129	84950775	84952117	5031439G07Rik	6	nd
MmuEX6017798	chr5	+	65159009	65161182	65161205	65162789	Klhl5	22	
MmuEX1028249	chr14	+	75324605	75326290	75326305	75327543	Zc3h13	14	nd
MmuEX1015520	chr13	+	44869813	44869850	44869871	44869911	Jarid2	20	hi
MmuEX0011349	chr10	-	88481380	88482230	88480947	88481352	Chpt1	27	hi
MmuEX1003315	chr19	+	53242628	53243810	53243825	53244997	Add3	14	nd
MmuEX0029669	chr3	+	87919706	87919802	87919829	87921816	Mrpl24	26	
MmuEX1009205	chr2	-	181149514	181149675	181148833	181149501	Eef1a2	12	
MmuEX6066351	chr9	+	58643803	58650496	58650519	58651257	Nptn	22	nd
MmuEX0042252	chr7	+	144407233	144408055	144408077	144409461	Shank2	21	
MmuEX1009661	chr4	-	119179984	119180072	119178727	119179956	Ermap	27	
MmuEX0038057	chr5	-	23763352	23768767	23762475	23763333	Pus7	18	
MmuEX0048332	chr14	+	31208379	31209811	31209834	31210059	Tnnc1	22	
MmuEX0000907	chr1	+	105696597	105696733	105696758	105703930	2310035C23Rik	24	nd
MmuEX1014005	chr8	-	23246301	23250248	23245965	23246293	Golga7	7	
MmuEX6026380	chr1	-	92645209	92645333	92644518	92645181	Otos	27	
MmuEX0022451	chr7	-	30418643	30419703	30418220	30418618	Hcst	24	
MmuEX0049926	chr17	-	28359325	28362372	28359233	28359318	Tulp1	3	nd
MmuEX1029165	chr6	+	29317514	29319434	29319448	29323711	Fam71f1	13	
MmuEX6036076	chr8	-	70190089	70191860	70189578	70190062	Slc25a42	26	nd
MmuEX0037479	chr10	+	60296003	60297539	60297546	60299097	Psap	6	hi
MmuEX1009755	chr11	-	5080689	5082283	5078580	5080680	Ewsr1	8	nd
MmuEX0040852	chr7	-	29044937	29045603	29043930	29044918	Ryr1	18	hi
MmuEX1020700	chr1	-	191393688	191396235	191388423	191393677	Ppp2r5a	10	
MmuEX1009434	chr11	-	5142262	5152121	5132041	5142258	Emid1	3	nd
MmuEX0052795	chr4	+	108513567	108514124	108514139	108517382	Zcchc11	14	nd
MmuEX1015008	chr6	+	115853710	115855214	115855219	115862714	Ift122	4	nd
MmuEX0030452	chr11	+	77821187	77822665	77822675	77823275	Myo18a	9	hi
MmuEX6026423	chr1	-	93072326	93073038	93068561	93072307	Kif1a	18	nd
MmuEX0002095	chr1	+	9912041	9912155	9912174	9915473	Mcmdc2	18	
MmuEX1027844	chr6	-	24623352	24624235	24619703	24623333	Wasl	18	
MmuEX1015225	chr11	+	75631198	75631515	75631527	75633068	Inpp5k	11	nd
MmuEX0018335	chr3	+	54692860	54693102	54693209	54695122	Supt20	24	ot
MmuEX1007835	chr11	-	46219189	46221335	46208361	46219185	Cyfip2	3	nd
MmuEX6023271	chr1	-	22467690	22468099	22432989	22467675	Rims1	14	
MmuEX1023308	chr9	+	25252700	25265301	25265307	25265393	Sept7	5	nd
MmuEX1007239	chr4	+	130056026	130056749	130056760	130056942	Col16a1	10	nd
MmuEX0011124	chr6	-	32839625	32852144	32804026	32839611	Chchd3	13	nd
MmuEX1025441	chr12	+	24517010	24520289	24520293	24523101	Taf1b	3	nd
MmuEX0034016	chr10	-	76403645	76403757	76401536	76403623	Pcnt	21	nd
MmuEX6075569	chr17	+	24038362	24042053	24042081	24042801	Prss27	27	
MmuEX1004983	chr17	+	34451655	34452499	34452515	34459862	BC051142	15	nd
MmuEX1015250	chr7	+	97481151	97483828	97483832	97484916	Ints4	3	nd
MmuEX0005519	chr7	-	105565952	105566050	105565648	105565945	Apbb1	4	hi
MmuEX0040370	chr14	+	52126385	52129513	52129538	52131158	Rpgrip1	24	nd
MmuEX1005224	chr7	-	138902692	138909362	138898829	138902686	Bnip3	5	
MmuEX6049296	chr10	-	76718544	76718978	76718418	76718516	Col6a1	27	nd
MmuEX7003271	chr6	+	42739483	42739725	42739752	42744038	Olfr453	26	
MmuEX6014113	chr7	-	126462518	126462804	126462188	126462499	Atp2a1	18	
MmuEX0008610	chr11	-	115354612	115355024	115354479	115354585	Hid1	26	
MmuEX0035876	chrX	-	75799744	75800501	75799491	75799716	Pls3	27	hi
MmuEX0008773	chr1	-	154450858	154465718	154448943	154450845	Cacna1e	12	
MmuEX0021930	chrX	+	7792338	7794259	7794287	7794991	Gripap1	27	ot
MmuEX6049270	chr10	-	76611190	76611415	76611074	76611162	Col6a2	27	nd
MmuEX1003943	chr6	+	125775895	125777661	125777665	125790240	Ano2	3	nd
MmuEX1009006	chr13	-	44931258	44970045	44931164	44931246	Dtnbp1	11	
MmuEX0010235	chr16	+	49906813	49908053	49908079	49910868	Cd47	25	hi
MmuEX0005959	chr3	+	87618793	87683149	87683165	87683485	Arhgef11	15	ot
MmuEX7030852	chr16	+	91674023	91674127	91674142	91674694	Son	14	nd
MmuEX1021119	chr10	+	128070233	128074279	128074285	128075337	Ptges3	5	
MmuEX0009019	chr4	-	151076598	151077863	151075286	151076576	Camta1	21	hi
MmuEX1008144	chr2	+	59502119	59504332	59504346	59504710	Dapl1	13	
MmuEX1027210	chr9	+	55149827	55150393	55150402	55159818	Ube2q2	8	
MmuEX6056973	chr15	-	103533058	103533456	103532482	103533037	Ppp1r1a	20	
MmuEX0034460	chr4	-	151006921	151008227	151005960	151006917	Per3	3	nd
MmuEX6010701	chr7	+	45623369	45624661	45624683	45624928	Izumo1	21	
MmuEX1026446	chr1	+	135836447	135837071	135837075	135840860	Tnnt2	3	hi
MmuEX1018471	chr19	+	56593867	56593966	56593981	56594799	Nhlrc2	14	
MmuEX0006430	chr8	-	25830393	25831272	25828860	25830374	Ash2l	18	hi
MmuEX1005616	chr14	-	12509247	12522202	12509233	12509235	Cadps	11	nd
MmuEX1009675	chr14	-	45295984	45299045	45294538	45295971	Ero1l	12	nd
MmuEX6009981	chr7	-	31143568	31143656	31142889	31143546	Gramd1a	21	nd
MmuEX1024553	chr15	+	102407933	102408215	102408236	102408359	Sp1	20	
MmuEX1016424	chr7	+	139214960	139216034	139216038	139218227	Lrrc27	3	nd
MmuEX1001393	chr14	+	22828783	22833734	22833738	23055954	1700112E06Rik	3	
MmuEX0050742	chr11	-	5726858	5761880	5726419	5726830	Urgcp	27	nd
MmuEX1026367	chr1	+	135848098	135848867	135848889	135849349	Tnnt2	21	
MmuEX0029014	chr4	+	103118316	103127272	103127298	103130965	Mier1	25	nd
MmuEX0031625	chr3	-	135639157	135655499	135626744	135639139	Nfkb1	17	
MmuEX1024120	chr5	-	148390404	148399728	148365252	148390400	Slc7a1	3	nd
MmuEX0025099	chr3	+	31902926	32050160	32050169	32156046	Kcnmb2	8	nd
MmuEX1016127	chr7	+	123404485	123408422	123408436	123410723	Lcmt1	13	nd
MmuEX1017519	chr2	+	14293534	14294016	14294029	14294799	Mrc1	12	nd
MmuEX1015194	chr1	-	63087969	63093284	63086399	63087965	Ino80d	3	nd
MmuEX0042200	chr2	-	30349238	30350287	30348618	30349225	Sh3glb2	12	hi
MmuEX1026640	chr6	+	41538593	41539113	41539132	41539228	Trbc1	18	
MmuEX1022671	chr14	-	104516764	104522540	104510438	104516760	Rnf219	3	nd
MmuEX1014317	chr7	+	46801841	46803689	46803698	46804960	Gtf2h1	8	nd
MmuEX0018470	chr9	+	13836184	13836658	13836717	13836836	Fam76b	27	ot
MmuEX1006721	chr5	-	30944384	30945357	30935981	30944380	Cgref1	3	nd
MmuEX1016332	chr2	-	74530421	74530505	74529802	74530396	Lnpk	24	
MmuEX6059595	chr13	-	91996571	92022790	91983902	91996545	Rasgrf2	25	
MmuEX6020682	chr5	-	122500949	122501567	122500814	122500930	Atp2a2	18	nd
MmuEX1007324	chr9	-	105712509	105715174	105709585	105712496	Col6a6	12	
MmuEX0047648	chr1	+	50938343	50943196	50943224	51071467	Tmeff2	27	nd
MmuEX0053255	chr11	-	50817294	50817792	50817212	50817288	Zfp354c	5	ot
MmuEX6009130	chr7	-	25631015	25631341	25630434	25630999	Bckdha	15	
MmuEX0008762	chr14	-	30050261	30051369	30049121	30050233	Cacna1d	27	hi
MmuEX1010399	chr17	-	78381856	78384743	78381674	78381840	Fez2	15	nd
MmuEX7006735	chr11	+	51560034	51561888	51561916	51564740	Col23a1	27	nd
MmuEX1004692	chr16	-	91931275	91931519	91930405	91931247	Atp5o	27	
MmuEX1004164	chr2	+	180977353	180978193	180978204	180979170	Arfgap1	10	nd
MmuEX1000394	chr1	-	178285061	178287631	178284632	178285040		20	lo
MmuEX0039831	chr5	-	124495923	124501839	124493845	124495898	Rilpl1	24	lo
MmuEX0032988	chr11	-	36054947	36063088	36052023	36054925	Tenm2	21	hi
MmuEX1007818	chr8	+	107170421	107173468	107173482	107179413	Cyb5b	13	nd
MmuEX1009262	chr11	+	28853325	28854220	28854233	28854466	Efemp1	8	nd
MmuEX1022091	chr2	+	72137315	72139994	72140000	72141152	Rapgef4	5	nd
MmuEX1026242	chr11	+	69838574	69838637	69838650	69838919	Tmem256	12	
MmuEX0034407	chr11	-	106714929	106715018	106699886	106714901	Pecam1	27	nd
MmuEX0045894	chr2	-	178401646	178401909	178395924	178401620	Sycp2	25	
MmuEX0016341	chr14	-	57932730	57943587	57932304	57932706	Micu2	23	
MmuEX7004361	chr7	+	140463420	140463949	140463972	140466806	Olfr533	22	
MmuEX1010923	chr14	-	63200954	63201477	63200552	63200947	Gata4	6	
MmuEX0023608	chr6	+	125151526	125151794	125151804	125152613	Iffo1	3	ot
MmuEX0028559	chr7	-	67244545	67251656	67240441	67244520	Mef2a	24	hi
MmuEX0044374	chr19	-	40382783	40393387	40382634	40382755	Sorbs1	27	hi
MmuEX0052490	chr9	-	7939047	7952952	7938539	7939041	Yap1	5	hi
MmuEX6099775	chr2	-	26668364	26668564	26667898	26668336	Lcn4	27	
MmuEX1005043	chr8	+	121950649	121969783	121969789	121973842	Banp	5	nd
MmuEX6027842	chr1	-	138072064	138072256	138071270	138072052	Ptprc	11	nd
MmuEX6003216	chr6	-	24629949	24633836	24626863	24629924	Wasl	24	nd
MmuEX1007245	chr19	-	47655391	47656182	47655269	47655365	Col17a1	25	
MmuEX0025622	chr1	+	163794104	163795860	163795864	163795984	Kifap3	3	nd
MmuEX0007967	chr6	+	149519114	149538130	149538140	149550349	Bicd1	9	nd
MmuEX1015041	chr1	+	72824965	72827021	72827025	72849085	Igfbp2	3	nd
MmuEX1016482	chr1	+	91010728	91068693	91068698	91091601	Lrrfip1	4	
MmuEX1018112	chr15	+	9091259	9091572	9091576	9092713	Nadk2	3	nd
MmuEX6041835	chr14	-	57878460	57890062	57873997	57878432	Zdhhc20	27	nd
MmuEX0032979	chrX	-	42648415	42657456	42642809	42648393	Tenm1	21	
MmuEX6029352	chr1	-	172600058	172602429	172599326	172600036	Fcrl6	21	
MmuEX1003574	chrX	+	7070527	7073058	7073068	7073148	Akap4	9	
MmuEX0008897	chr6	-	23354203	23355823	23344364	23354193	Cadps2	9	hi
MmuEX1008495	chr10	-	76265509	76266316	76264874	76265497	Dip2a	11	
MmuEX0034763	chr2	+	92187409	92201511	92201539	92214048	Phf21a	27	nd
MmuEX1011182	chr18	-	5529121	5540605	5525384	5529113	Gm10125	7	
MmuEX6018566	chr5	+	87809960	87813087	87813115	87813837	Csn1s2b	27	
MmuEX1005598	chr9	+	47818818	47827701	47827711	47848166	Cadm1	9	nd
MmuEX0026464	chr11	-	3352918	3353276	3352378	3352899	Limk2	18	
MmuEX1023304	chr11	+	87583615	87583751	87583758	87583920	Sept4	6	nd
MmuEX1021273	chr6	+	22973163	22981433	22981437	22986130	Ptprz1	3	nd
MmuEX1026056	chr2	+	153182488	153183422	153183427	153187262	Tm9sf4	4	nd
MmuEX6029809	chr1	-	182482548	182484202	182481659	182482535	Capn2	12	nd
MmuEX1018536	chr9	+	121729681	121730526	121730542	121731477	Nktr	15	nd
MmuEX1024996	chr18	-	33203988	33206119	33203816	33203976	Stard4	11	nd
MmuEX0022222	chr1	+	44788543	44790695	44790707	44794949	Gulp1	11	
MmuEX1023069	chr19	+	44301445	44302565	44302569	44303000	Scd2	3	nd
MmuEX0027469	chr4	-	123386558	123387227	123385687	123386548	Macf1	9	lo
MmuEX0008816	chr9	+	107518270	107519178	107519200	107522122	Cacna2d2	21	
MmuEX1014834	chr1	+	36069185	36093771	36093776	36103512	Hs6st1	4	nd
MmuEX1006150	chr3	+	88305131	88305773	88305799	88309160	Cct3	25	nd
MmuEX1006536	chr10	+	100539091	100539257	100539278	100539983	Cep290	20	
MmuEX0036881	chr15	-	82003780	82015877	82002611	82003757	Desi1	22	nd
MmuEX1027687	chr11	-	86670774	86683739	86665879	86670770	Vmp1	3	nd
MmuEX1026519	chr2	-	30964134	30967096	30963870	30964126	Tor1a	7	nd
MmuEX1018172	chr12	+	13303461	13304555	13304576	13306903	Nbas	20	
MmuEX7000692	chr1	-	184803235	184803927	184802043	184803217	Marc1	17	
MmuEX1028298	chr7	+	48808927	48809501	48809513	48811324	Zdhhc13	11	
MmuEX1022645	chr11	-	58935033	58937139	58934232	58935029	Rnf187	3	nd
MmuEX0013417	chr11	-	118180205	118182219	118177297	118180201	Cyth1	3	nd
MmuEX0029239	chr17	+	13846640	13848354	13848376	13849107	Afdn	21	nd
MmuEX0016814	chr12	-	98821611	98824633	98817899	98821599	Eml5	11	hi
MmuEX0036514	chr7	-	45343580	45343740	45342502	45343552	Ppfia3	27	hi
MmuEX1003444	chr1	+	89743897	89783127	89783134	89789162	Agap1	6	nd
MmuEX1010017	chr11	-	120544106	120544680	120544006	120544095	Fam195b	10	nd
MmuEX1013828	chr7	+	6273003	6274346	6274374	6277419	Gm6792	27	
MmuEX6107230	chr2	-	168909282	168935210	168906990	168909273	Zfp64	8	nd
MmuEX0013781	chr10	+	80278282	80279033	80279046	80280928	Dazap1	12	nd
MmuEX7003679	chr7	-	18105155	18107302	18102471	18105137	Gm44613	17	
MmuEX1024544	chr6	+	144727766	144729553	144729573	144759668	Sox5os4	19	
MmuEX0049145	chr10	-	77916372	77917706	77914799	77916364	Trpm2	7	nd
MmuEX1010892	chr2	-	34684466	34688857	34684396	34684462	Gapvd1	3	nd
MmuEX6033375	chr19	+	46699782	46700774	46700796	46701514	Borcs7	21	nd
MmuEX0034091	chr19	+	4618521	4618957	4618984	4619319	Pcx	26	
MmuEX6051172	chr10	-	107812929	107813912	107808777	107812901	Otogl	27	nd
MmuEX1029140	chr10	+	68005690	68013905	68013916	68017807	Rtkn2	10	nd
MmuEX0002364	chr4	+	156123670	156123975	156124002	156124091	9430015G10Rik	26	nd
MmuEX1024735	chr2	-	30174287	30174921	30174186	30174267	Spout1	19	
MmuEX0012147	chr10	-	61905281	61908681	61903141	61905253	Col13a1	27	
MmuEX0050127	chr11	-	51995400	51997817	51991484	51995373	Ube2b	26	nd
MmuEX0021993	chr15	-	63894700	63894929	63893879	63894672	Gsdmc4	27	
MmuEX0003995	chr14	-	55773677	55774472	55773560	55773665	Adcy4	11	
MmuEX6032401	chr19	+	34319390	34320560	34320586	34326992	Fas	25	nd
MmuEX1026692	chr7	-	104357982	104358459	104356907	104357955	Trim30b	26	
MmuEX6070236	chr3	+	19671158	19671406	19671430	19671529	Trim55	23	
MmuEX6012314	chr7	+	97057546	97059785	97059813	97062568	Nars2	27	nd
MmuEX0013957	chr18	+	60544147	60545356	60545378	60545747	Dctn4	21	hi
MmuEX1026889	chr6	-	128085891	128124215	128083482	128085875	Tspan9	15	nd
MmuEX0050799	chr5	+	92182110	92183481	92183503	92187234	Uso1	21	ot
MmuEX6004599	chr6	+	58876882	58884949	58884974	58885067	Herc3	24	nd
MmuEX0010772	chr9	+	108838566	108838759	108838775	108839999	Celsr3	15	ot
MmuEX6015042	chr7	+	140298105	140298359	140298384	140298978	5830411N06Rik	24	
MmuEX1006453	chr2	+	90998768	90998847	90998851	91001005	Celf1	3	nd
MmuEX1026113	chr5	+	123076496	123076749	123076773	123077387	Tmem120b	23	
MmuEX1022235	chr14	-	105174197	105176781	105160614	105174187	Rbm26	9	nd
MmuEX0046774	chr5	-	122250468	122251611	122248984	122250446	Tctn1	21	nd
MmuEX0030987	chr3	-	55994057	56000486	55992515	55994047	Nbea	9	nd
MmuEX1003521	chr10	-	43993579	43997051	43992706	43993563	Aim1	15	
MmuEX1016277	chr9	-	57611995	57612572	57611882	57611989	Lman1l	5	
MmuEX1026452	chr7	+	142504066	142504690	142504699	142507702	Tnnt3	8	
MmuEX1016374	chr5	+	110344830	110352847	110352852	110353053	Lrcol1	4	
MmuEX6085767	chr11	-	59445301	59447317	59438514	59445280	Snap47	20	
MmuEX6103013	chr2	-	91635196	91635777	91634950	91635170	F2	25	
MmuEX0008283	chr17	+	8288739	8293414	8293419	8294669	Mpc1	4	ot
MmuEX6041199	chr14	-	51908655	51908873	51908387	51908629	Ndrg2	25	
MmuEX1006273	chr17	-	45424906	45425851	45424601	45424897	Cdc5l	8	nd
MmuEX1009610	chr14	+	27966564	27972756	27972760	28011635	Erc2	3	nd
