event	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	geneName	lengthDiff	label
HsaEX0056060	chr1	+	237742350	237743599	237743624	237756287	RYR2	24	hi
HsaEX1039269	chr17	-	42205280	42207557	42202809	42205275	STAT5B	4	nd
HsaEX0015437	chrX	-	72306496	72307024	72302935	72306476	CITED1	19	
HsaEX6066744	chr12	+	53058446	53058620	53058638	53058713	TNS2	17	
HsaEX1030437	chr9	+	123020460	123054654	123054667	123065347	RABGAP1	12	nd
HsaEX6017636	chr2	-	196799255	196799454	196797909	196799239	GTF3C3	15	nd
HsaEX6095079	chr19	+	39516022	39516238	39516251	39518739	SELENOV	12	
HsaEX1044233	chr6	+	31945030	31945177	31945187	31947006	C2	9	
HsaEX6032882	chr1	+	113929940	113932200	113932223	113940381	HIPK1	22	ot
HsaEX6100708	chr5	+	151020742	151020827	151020855	151025339	GPX3	27	nd
HsaEX1030580	chr5	+	171206661	171207306	171207325	171213630	RANBP17	18	
HsaEX0028006	chr9	-	86097664	86099410	86079342	86097659	GOLM1	4	nd
HsaEX0074533	chr2	-	135390821	135504328	135353629	135390801	ZRANB3	19	nd
HsaEX1004885	chr3	-	131024023	131025163	131018717	131024004	ASTE1	18	
HsaEX1012955	chr22	-	37418874	37420283	37417920	37418864	ELFN2	9	nd
HsaEX0031351	chr3	+	53846649	53848663	53848689	53849654	IL17RB	25	nd
HsaEX1014721	chr1	-	203349319	203351032	203342495	203349315	FMOD	3	nd
HsaEX6080231	chr8	+	30385159	30446942	30446967	30474778	RBPMS	24	
HsaEX1015574	chr3	-	33017290	33018447	33016841	33017280	GLB1	9	nd
HsaEX7009421	chr17	-	47932997	47933087	47929973	47932971	RP11-6N17.3	25	
HsaEX1002962	chr22	+	40365057	40365171	40365175	40366435	ADSL	3	nd
HsaEX1043081	chr1	+	46303826	46309100	46309128	46310154	UQCRH	27	
HsaEX1025802	chr19	-	53796149	53803951	53794137	53796142	NLRP12	6	
HsaEX1009471	chr3	+	130426404	130431456	130431462	130431475	COL6A5	5	
HsaEX1041856	chr19	+	7680879	7682145	7682149	7682241	TRAPPC5	3	nd
HsaEX0074666	chr7	+	143383323	143387761	143387788	143388218	ZYX	26	
HsaEX1011181	chr7	-	50476644	50479786	50470172	50476623	DDC	20	nd
HsaEX0055832	chr12	-	122514729	122515104	122511189	122514711	RSRC2	17	nd
HsaEX0034505	chr12	-	39330263	39330745	39326325	39330241	KIF21A	21	hi
HsaEX0051135	chr1	+	43578921	43583081	43583094	43588730	PTPRF	12	ot
HsaEX0007086	chr1	+	154337545	154340536	154340544	154340853	ATP8B2	7	hi
HsaEX1038354	chr7	-	17794631	17796826	17794293	17794604	SNX13	26	
HsaEX1021959	chr1	-	201898399	201899237	201896757	201898383	LMOD1	15	
HsaEX0038006	chr5	+	67090232	67094156	67094166	67095596	MAST4	9	
HsaEX0016300	chr10	+	69872211	69878038	69878066	69880502	COL13A1	27	hi
HsaEX0065346	chr2	-	192179695	192184353	192057776	192179667	TMEFF2	27	nd
HsaEX0049118	chr20	+	18472910	18473241	18473263	18473390	POLR3F	21	hi
HsaEX0007463	chr12	-	57629297	57630151	57629147	57629293	B4GALNT1	3	nd
HsaEX0004899	chr19	+	16203616	16203814	16203818	16206340	AP1M1	3	nd
HsaEX1039406	chr2	+	201458865	201465251	201465255	201469952	STRADB	3	nd
HsaEX6064291	chr9	+	137430844	137431074	137431101	137431235	NOXA1	26	nd
HsaEX1044369	chr3	-	101670265	101671129	101665809	101670252	ZBTB11	12	nd
HsaEX0050897	chr2	+	231711420	231711886	231711978	231712442	PTMA	24	
HsaEX1027673	chr17	-	64329723	64341633	64323846	64329699	PECAM1	23	nd
HsaEX1025644	chr2	-	232880762	232881145	232879680	232880755	NGEF	6	nd
HsaEX0061551	chr9	+	128609285	128609650	128609666	128611713	SPTAN1	15	hi
HsaEX1024628	chr9	+	110747801	110762201	110762209	110767819	MUSK	7	
HsaEX1031509	chr1	+	228489053	228490488	228490492	228493052	RNF187	3	nd
HsaEX1025400	chr1	+	39026399	39028364	39028368	39028722	NDUFS5	3	nd
HsaEX0021082	chr18	+	34864063	34866110	34866132	34875238	DTNA	21	
HsaEX0019108	chr1	-	197595768	197598227	197595334	197595744	DENND1B	23	
HsaEX1010055	chr7	+	28959050	29001042	29001056	29013049	CTB-113D17.1	13	
HsaEX1029530	chr11	+	20462168	20462833	20462837	20464459	PRMT3	3	nd
HsaEX0031174	chrX	-	131286464	131286604	131286049	131286436	IGSF1	27	lo
HsaEX1008983	chr12	-	122282532	122288488	122279146	122282510	CLIP1	21	
HsaEX1029055	chr6	-	149514571	149517353	149512303	149514566	PPIL4	4	nd
HsaEX1003843	chr2	+	97215498	97215629	97215641	97215781	ANKRD36	11	
HsaEX6010229	chr7	-	123704658	123706276	123696748	123704633	WASL	24	nd
HsaEX1023157	chr8	+	6431587	6434971	6434975	6436047	MCPH1	3	nd
HsaEX1023669	chr1	+	66940053	66940934	66940948	66946149	MIER1	13	nd
HsaEX7002243	chr3	-	147844647	147846589	147844523	147844621	RP11-78O22.1	25	
HsaEX1008415	chr16	+	66938242	66938545	66938552	66939216	CES2	6	nd
HsaEX1018510	chr8	-	25444307	25446128	25440674	25444291	KCTD9	15	ot
HsaEX1017480	chr2	+	216633966	216636305	216636309	216660556	IGFBP2	3	nd
HsaEX1046565	chr1	-	184701542	184702810	184694473	184701529	EDEM3	12	hi
HsaEX1043853	chr4	+	176066080	176087872	176087900	176111574	WDR17	27	
HsaEX1014298	chr12	+	132574565	132574938	132574957	132576798	FBRSL1	18	
HsaEX1007615	chr1	-	1397131	1398232	1395515	1397126	CCNL2	4	nd
HsaEX1027041	chr10	-	49861041	49861587	49857454	49861037	PARG	3	nd
HsaEX6056338	chr3	-	51970788	51971459	51970185	51970761	ABHD14B	26	
HsaEX0026454	chr13	+	32278549	32287866	32287885	32289632	FRY	18	hi
HsaEX1012248	chr6	+	30938184	30941066	30941082	30948546	DPCR1	15	
HsaEX1044139	chr16	+	69762392	69768902	69768906	69774693	WWP2	3	nd
HsaEX1041678	chr7	-	87340607	87341522	87325445	87340603	TP53TG1	3	nd
HsaEX0058608	chr20	+	46056565	46056896	46056912	46057169	SLC12A5	15	
HsaEX6067281	chr12	-	57097134	57098504	57096979	57097110	STAT6	23	
HsaEX1013124	chrX	-	130668053	130669964	130667743	130668047	ENOX2	5	nd
HsaEX1012084	chr19	+	10805968	10806542	10806546	10808976	DNM2	3	nd
HsaEX1028066	chr18	-	62103600	62105542	62102903	62103588	PIGN	11	nd
HsaEX0004157	chr10	-	60082177	60082614	60080619	60082149	ANK3	27	ot
HsaEX1005488	chr12	-	56628081	56636181	56617533	56628072	BAZ2A	8	nd
HsaEX7101718	chr19	+	19321904	19335717	19335736	19337169	MAU2	18	nd
HsaEX1031556	chr1	+	44412727	44573001	44573006	44614172	RNF220	4	nd
HsaEX1002795	chr2	-	24840010	24841272	24839896	24840003	ADCY3	6	
HsaEX0052892	chr4	-	75491638	75491723	75490702	75491610	RCHY1	27	ot
HsaEX6046536	chr6	+	33085890	33086218	33086243	33086538	HLA-DPB1	24	nd
HsaEX0066319	chr11	+	1922892	1923054	1923062	1923554	TNNT3	7	
HsaEX1017189	chr5	+	119474461	119475705	119475728	119475823	HSD17B4	22	nd
HsaEX1003921	chr12	-	5851960	5854042	5832604	5851956	ANO2	3	nd
HsaEX1045193	chr18	-	25317184	25322007	25227698	25317180	ZNF521	3	nd
HsaEX0025234	chr8	-	28429404	28447170	28428737	28429377	FBXO16	26	hi
HsaEX1038037	chr6	+	87371713	87374459	87374465	87375461	SMIM8	5	nd
HsaEX1026328	chr1	-	205748225	205749956	205729622	205748218	NUCKS1	6	nd
HsaEX1004972	chr11	+	46630101	46644027	46644040	46644278	ATG13	12	nd
HsaEX6063914	chr9	+	135565515	135565784	135565802	135566552	PAEP	17	
HsaEX0016458	chr1	-	85761423	85761530	85745507	85761395	COL24A1	27	ot
HsaEX1042368	chr14	-	20258200	20261612	20257776	20258184	TTC5	15	
HsaEX1026341	chr3	+	131382316	131382711	131382715	131383161	NUDT16	3	nd
HsaEX6078682	chr20	-	50611205	50616001	50610907	50611180	FAM65C	24	
HsaEX0008744	chr17	-	58320130	58320530	58319295	58320108	TSPOAP1	21	hi
HsaEX0014567	chr4	-	103168770	103174735	103163554	103168761	CENPE	8	nd
HsaEX1028013	chr11	-	86004742	86007541	86003452	86004738	PICALM	3	nd
HsaEX0040731	chr8	-	124580563	124585086	124568537	124580550	MTSS1	12	lo
HsaEX0017596	chr8	+	67086111	67086822	67086847	67093542	CSPP1	24	lo
HsaEX1010825	chr9	+	103010806	103017091	103017100	103018324	CYLC2	8	
HsaEX0028505	chr11	+	123577578	123584311	123584333	123594081	GRAMD1B	21	nd
HsaEX0050673	chr13	-	19699399	19730238	19677824	19699379	PSPC1	19	nd
HsaEX1033781	chr13	-	20566693	20566984	20565551	20566675	RP11-476H16.1	17	
HsaEX1035632	chr10	+	78037305	78038271	78038276	78054530	RPS24	4	nd
HsaEX0049902	chr11	-	129929422	129931015	129925230	129929409	PRDM10	12	hi
HsaEX1009947	chr8	-	3613279	3616709	3586261	3613275	CSMD1	3	nd
HsaEX0056063	chr1	+	237330983	237364357	237364373	237369533	RYR2	15	ot
HsaEX0012119	chr3	-	62512769	62516058	62499269	62512750	CADPS	18	
HsaEX0014928	chr4	-	109757957	109760269	109757784	109757935	CFI	21	
HsaEX1004745	chrX	+	70278139	70278405	70278409	70278503	ARR3	3	nd
HsaEX0032225	chr19	-	49661457	49662424	49660829	49661449	IRF3	7	nd
HsaEX1029792	chr2	+	161308787	161313091	161313116	161316436	PSMD14	24	
HsaEX1009208	chr12	+	40936906	40937229	40937238	40937569	CNTN1	8	nd
HsaEX1046295	chr12	-	124810290	124811869	124810266	124810266	SCARB1	23	
HsaEX1023618	chr22	-	17869296	17870532	17866013	17869272	MICAL3	23	
HsaEX1012413	chr6	-	56609480	56610426	56609345	56609464	DST	15	
HsaEX1038064	chr22	+	31083310	31087135	31087139	31087964	SMTN	3	nd
HsaEX0042300	chr5	+	61073215	61114956	61114960	61152703	NDUFAF2	3	nd
HsaEX1035787	chr22	-	32392506	32393891	32392360	32392494	RTCB	11	nd
HsaEX1027733	chr3	-	179872733	179874326	179859158	179872729	PEX5L	3	nd
HsaEX1034876	chr5	-	176175752	176175833	176175213	176175544	RP11-844P9.6	21	
HsaEX0005647	chr1	-	16202121	16202415	16201862	16202106	ARHGEF19	14	
HsaEX1032898	chr16	-	81082457	81084462	81058065	81082451	RP11-303E16.8	5	nd
HsaEX1027085	chr15	-	72243320	72249244	72242700	72243304	PARP6	15	nd
HsaEX1042868	chr6	+	96521951	96522862	96522886	96523145	UFL1	23	
HsaEX1035845	chr7	+	87650938	87657947	87657951	87693907	RUNDC3B	3	nd
HsaEX1009519	chr1	-	160312880	160313084	160312019	160312868	COPA	11	
HsaEX0063400	chr17	+	37406950	37407315	37407497	37411268	TADA2A	13	nd
HsaEX1024073	chr6	-	166381352	166382805	166366892	166381347	MPC1	4	nd
HsaEX1039026	chr5	-	81453812	81461054	81448826	81453796	SSBP2	15	nd
HsaEX1011825	chr8	+	22080461	22080794	22080800	22080801	DMTN	5	nd
HsaEX1023944	chr3	+	155118812	155122694	155122698	155138101	MME	3	
HsaEX1026200	chr14	+	79805191	79816362	79816366	79861662	NRXN3	3	nd
HsaEX6069095	chr12	+	110634780	110636480	110636502	110640382	TCTN1	21	nd
HsaEX1011088	chr11	-	31348263	31369696	31335565	31348257	DCDC1	5	nd
HsaEX0071577	chr17	+	42784580	42784831	42784844	42785096	WNK4	12	
HsaEX0051179	chr18	+	8251852	8252487	8252500	8253226	PTPRM	12	
HsaEX1042003	chr1	+	231213978	231217844	231217849	231219923	TRIM67	4	
HsaEX1002820	chr10	+	110130487	110131769	110131784	110133325	ADD3	14	nd
HsaEX1022935	chr17	+	45971946	45972079	45972084	45978380	MAPT	4	nd
HsaEX0037585	chr1	-	27364685	27364772	27364395	27364660	MAP3K6	24	lo
HsaEX1012691	chr6	-	73519148	73519148	73519076	73519135	EEF1A1	12	
HsaEX1033227	chr5	-	21332675	21341184	21329631	21332671	RP11-374A4.1	3	nd
HsaEX1046179	chr2	-	189761661	189762684	189755561	189761646	OSGEPL1	14	
HsaEX0063690	chr20	-	13396776	13417447	13390453	13396769	TASP1	6	nd
HsaEX1037633	chr11	-	26721401	26723306	26712707	26721375	SLC5A12	25	
HsaEX0050924	chr10	-	17603745	17603929	17603649	17603725	HACD1	19	ot
HsaEX6019532	chr2	-	240782608	240783043	240775927	240782589	KIF1A	18	nd
HsaEX1009351	chr7	+	94397759	94398381	94398397	94399048	COL1A2	15	
HsaEX0060157	chr4	+	20488983	20490802	20490815	20491760	SLIT2	12	hi
HsaEX1023044	chr8	+	97869247	97930537	97930541	97941802	MATN2	3	
HsaEX0005085	chr5	-	140561850	140562099	140561723	140561843	APBB3	6	hi
HsaEX1008163	chr11	-	47474757	47475335	47473232	47474753	CELF1	3	nd
HsaEX0049642	chr7	+	95286326	95287109	95287134	95288535	PPP1R9A	24	hi
HsaEX1027414	chr2	-	182502305	182522275	182264415	182502301	PDE1A	3	nd
HsaEX1039103	chr3	+	98763440	98766068	98766095	98768429	ST3GAL6	26	
HsaEX1038155	chr11	-	62852988	62853074	62852840	62852976	SNHG1	9	nd
HsaEX1005547	chr10	+	125833947	125839065	125839069	125841254	BCCIP	3	nd
HsaEX1027898	chr6	+	63713705	63726780	63726808	63778065	PHF3	27	
HsaEX1038495	chr11	+	121452617	121456042	121456048	121470006	SORL1	5	nd
HsaEX1029589	chr1	-	213892410	213894662	213832623	213892395	PROX1-AS1	14	nd
HsaEX1037666	chr3	+	14416454	14430396	14430400	14443627	SLC6A6	3	nd
HsaEX7010491	chr19	+	35855966	35856936	35856956	35861121	KIRREL2	19	
HsaEX1039182	chr17	-	39214419	39214790	39214331	39214410	STAC2	8	
HsaEX1008994	chr2	-	200860638	200861237	200860216	200860632	CLK1	5	nd
HsaEX0063509	chr1	-	229597296	229602194	229595095	229597292	TAF5L	3	nd
HsaEX1038412	chr3	-	125468378	125469453	125460861	125468356	SNX4	21	
HsaEX0050522	chr10	-	71823897	71825836	71822008	71823887	PSAP	6	hi
HsaEX0022724	chr4	+	74312306	74313017	74313045	74313628	EPGN	27	
HsaEX1017884	chr3	-	12905135	12908348	12901523	12905129	IQSEC1	5	nd
HsaEX6088437	chr10	-	54189385	54195682	54185269	54189363	PCDH15	21	
HsaEX1018067	chr3	+	52804010	52804725	52804735	52806102	ITIH3	3	
HsaEX1001469	chr10	-	114440090	114441016	114439254	114440081	ABLIM1	8	nd
HsaEX0057283	chr2	+	241317600	241324215	241324242	241325992	SEPT2	26	
HsaEX0057939	chr2	+	85434371	85434472	85434498	85435064	SH2D6	25	
HsaEX1005912	chr19	+	581592	582305	582331	582513	BSG	25	nd
HsaEX0015492	chr3	-	33588732	33592394	33584921	33588704	CLASP2	27	
HsaEX0010756	chr2	-	74559710	74560150	74558875	74559697	M1AP	12	nd
HsaEX6072335	chr14	-	77498329	77498652	77484920	77498316	ISM2	12	
HsaEX1002384	chr12	+	111755746	111756332	111756349	111756635	ACAD10	16	
HsaEX1009826	chr17	-	1428088	1436789	1423651	1428084	CRK	3	nd
HsaEX0007397	chr19	+	41239315	41239693	41239721	41242882	AXL	27	hi
HsaEX1024387	chr8	-	16368439	16383278	16265332	16368426	MSR1	12	
HsaEX1043682	chr12	-	118117040	118117648	118114413	118117035	VSIG10	4	
HsaEX1009468	chr2	-	237344953	237345057	237344844	237344940	COL6A3	12	nd
HsaEX1005707	chr2	+	32357487	32358277	32358302	32377587	BIRC6	24	nd
HsaEX1012372	chrX	+	101248600	101249439	101249464	101250422	DRP2	24	
HsaEX0007932	chr11	+	112175690	112179277	112179288	112193473	BCO2	10	nd
HsaEX6018966	chr2	+	227246739	227247557	227247585	227248442	COL4A3	27	nd
HsaEX1009408	chr13	-	110202604	110203565	110201523	110202595	COL4A1	8	hi
HsaEX0069534	chr19	+	17216322	17217452	17217463	17218363	USE1	10	nd
HsaEX1040720	chr22	-	29549718	29550727	29549159	29549713	THOC5	4	nd
HsaEX0052362	chr3	+	141586753	141590129	141590142	141607677	RASA2	12	
HsaEX0061784	chr1	+	24653033	24654305	24654331	24654854	SRRM1	25	nd
HsaEX0040551	chrX	+	150712366	150712943	150712971	150718624	MTMR1	27	
HsaEX1009577	chr16	-	84571353	84590104	84566956	84571346	COTL1	6	nd
HsaEX0043865	chr11	-	64653723	64660331	64652155	64653695	NRXN2	27	hi
HsaEX0048499	chr3	-	146536566	146544466	146533551	146536539	PLSCR1	26	nd
HsaEX6088745	chr10	+	69925873	69927086	69927111	69937634	COL13A1	24	nd
HsaEX0051939	chr1	+	46267610	46268565	46268589	46270658	RAD54L	23	hi
HsaEX1035800	chr14	-	59826036	59870389	59746482	59826022	RTN1	13	nd
HsaEX1013531	chr17	-	43545864	43579291	43545669	43545860	ETV4	3	nd
HsaEX1016429	chr6	-	138756628	138764256	138750270	138756604	GVQW2	23	
HsaEX1027198	chr5	+	134910467	134919212	134919228	134959039	PCBD2	15	nd
HsaEX1012542	chr11	+	103456357	103457330	103457335	103468588	DYNC2H1	4	nd
HsaEX1006514	chr6	-	32330600	32332033	32324680	32330588	C6orf10	11	
HsaEX0016862	chr12	-	108653061	108654305	108652418	108653037	CORO1C	23	ot
HsaEX1018202	chr5	+	79291300	79292090	79292094	79300152	JMY	3	nd
HsaEX1014074	chr8	-	129893289	129903311	129879472	129893284	FAM49B	4	nd
HsaEX6033351	chr1	+	150258184	150260150	150260172	150261458	CA14	21	nd
HsaEX1034819	chr6	-	104842354	104844196	104831325	104842345	RP11-809N15.2	8	
HsaEX1022598	chr19	+	498826	499037	499050	499283	MADCAM1	12	
HsaEX6096645	chr19	+	54452168	54460139	54460149	54460885	LENG8	9	nd
HsaEX7005268	chr8	+	135234515	135288095	135288113	135299426	LINC01591	17	
HsaEX0045851	chr10	-	53828574	53831314	53827549	53828564	PCDH15	9	
HsaEX1036411	chr1	-	86870538	86880661	86868103	86870534	SELENOF	3	nd
HsaEX6020529	chr17	+	7355919	7356028	7356050	7356195	TMEM95	21	
HsaEX1026666	chr3	-	31682187	31683633	31670984	31682183	OSBPL10	3	nd
HsaEX1019030	chr2	+	169741538	169773319	169773333	169776440	KLHL23	13	
HsaEX0058429	chr19	-	38881156	38881431	38880898	38881140	SIRT2	15	
HsaEX1033459	chr12	+	85318116	85318957	85318980	85342471	RP11-408B11.2	22	
HsaEX1043254	chr6	-	99501017	99503764	99488821	99501013	USP45	3	nd
HsaEX0016455	chr1	-	86004094	86017150	85987655	86004067	COL24A1	26	
HsaEX0052551	chr20	-	18496381	18497068	18495881	18496377	RBBP9	3	nd
HsaEX1037146	chr11	-	60950509	60950993	60946822	60950504	SLC15A3	4	nd
HsaEX1034018	chr9	+	96721131	96723274	96723297	96726342	RP11-535M15.1	22	
HsaEX0007838	chr17	+	60688196	60688931	60688954	60689685	BCAS3	22	
HsaEX6034825	chr1	-	169725929	169726698	169725802	169725906	SELE	22	
HsaEX1004171	chr20	+	3822294	3823593	3823597	3823870	AP5S1	3	nd
HsaEX0066318	chr11	+	1925277	1926694	1926710	1929809	TNNT3	15	
HsaEX1007837	chr1	-	227149107	227160542	227147560	227149086	CDC42BPA	20	nd
HsaEX0060717	chr2	-	70289373	70293617	70288193	70289357	SNRPG	15	nd
HsaEX1004005	chr4	+	78554489	78563316	78563321	78573179	ANXA3	4	nd
HsaEX1036302	chr1	+	161328498	161339561	161339589	161340593	SDHC	27	nd
HsaEX0018777	chr5	-	150731907	150733367	150731490	150731885	DCTN4	21	hi
HsaEX1022506	chr1	-	219172459	219173469	219156200	219172439	LYPLAL1-AS1	19	nd
HsaEX6019115	chr2	+	231222821	231226773	231226799	231235223	ARMC9	25	nd
HsaEX0029888	chr4	+	3445351	3445875	3445897	3446041	HGFAC	21	
HsaEX0071394	chr9	-	137577604	137578624	137576403	137577576	DPH7	27	
HsaEX1026444	chr11	-	3676700	3679553	3676621	3676687	NUP98	12	nd
HsaEX1005309	chr1	-	25845212	25859279	25837555	25845208	AUNIP	3	nd
HsaEX0063208	chr21	-	32676356	32678644	32673532	32676331	SYNJ1	24	hi
HsaEX0051501	chr3	+	114056865	114056998	114057022	114065236	QTRT2	23	
HsaEX6074230	chr15	-	42798271	42800966	42794802	42798251	TTBK2	19	
HsaEX1034954	chr18	-	9319182	9322061	9315264	9319160	RP11-888D10.3	21	
HsaEX6030232	chr1	+	39741410	39741894	39741922	39743215	PPIE	27	nd
HsaEX0015478	chr2	-	121444963	121447336	121430178	121444938	CLASP1	24	hi
HsaEX0023132	chr1	-	236232840	236235788	236230251	236232827	ERO1B	12	nd
HsaEX1039454	chr3	+	31533313	31548172	31548176	31576395	STT3B	3	nd
HsaEX1014801	chr14	-	28735031	28738726	28729557	28735005	FOXG1-AS1	25	
HsaEX7000609	chr1	-	161672284	161673429	161672150	161672258	RP11-25K21.1	25	
HsaEX1038180	chr15	+	25070260	25072564	25072575	25072724	SNHG14	10	nd
HsaEX1019513	chr5	-	170258879	170261106	170258167	170258865	LCP2	13	nd
HsaEX1016819	chr5	-	131163493	131165059	131162677	131163485	HINT1	7	nd
HsaEX6037217	chr1	-	228397166	228400963	228397048	228397142	TRIM11	23	nd
HsaEX0025921	chrX	-	154357275	154357433	154355073	154357250	FLNA	24	hi
HsaEX1006677	chr9	-	26843817	26861065	26842648	26843795	CAAP1	21	
HsaEX1027826	chr6	+	143753913	143753990	143754005	143765260	PHACTR2	14	nd
HsaEX1003326	chr10	+	5206398	5206897	5206901	5212615	AKR1C4	3	nd
HsaEX1041352	chr3	-	69046361	69047357	69044596	69046347	TMF1	13	nd
HsaEX1030781	chrX	-	16857127	16857593	16853843	16857120	RBBP7	6	nd
HsaEX1045975	chr12	-	112235785	112236944	112235676	112235773	HECTD4	11	
HsaEX1014110	chr8	+	12145701	12149912	12149917	12176822	FAM66D	4	nd
HsaEX1043449	chr8	+	42394279	42396209	42396213	42398711	VDAC3	3	hi
HsaEX0035519	chr9	+	128152285	128153099	128153127	128153310	LCN2	27	
HsaEX0037794	chr16	+	1748721	1758147	1758160	1758977	MAPK8IP3	12	nd
HsaEX1037790	chr20	+	62669079	62671749	62671774	62685440	SLCO4A1	24	
HsaEX0015474	chr2	-	121409048	121410865	121407716	121409023	CLASP1	24	hi
HsaEX1026557	chrX	+	13740214	13744414	13744430	13744437	OFD1	15	
HsaEX0046708	chr6	+	33290245	33290426	33290451	33290715	PFDN6	24	
HsaEX1008739	chr7	+	29400829	29445146	29445158	29480278	CHN2	11	nd
HsaEX7009324	chr17	+	36073138	36073655	36073672	36074635	AC069363.1	16	
HsaEX0003128	chr8	+	41609914	41610598	41610622	41610735	GPAT4	23	nd
HsaEX1012595	chr3	+	108669750	108671812	108671825	108672559	DZIP3	12	
HsaEX1027939	chr3	+	111954030	111957235	111957251	111962107	PHLDB2	15	nd
HsaEX6051577	chrX	-	48043777	48046202	48037182	48043749	ZNF630	27	
HsaEX1031575	chr3	+	141738517	141738814	141738821	141743508	RNF7	6	nd
HsaEX1013704	chr4	+	186274276	186275181	186275186	186275786	F11	4	
HsaEX1040844	chr3	-	53232742	53233155	53231551	53232738	TKT	3	nd
HsaEX1039780	chr14	+	63967847	63976348	63976372	63976562	SYNE2	23	
HsaEX6085682	chr4	+	105585301	105636402	105636421	105655602	ARHGEF38	18	
HsaEX1041984	chr11	+	55888263	55888978	55889002	55889941	TRIM51	23	
HsaEX1011460	chr3	-	186297192	186297420	186288881	186297188	DGKG	3	nd
HsaEX0048320	chr14	-	52861035	52864400	52860466	52861013	PLEKHC1	21	ot
HsaEX1030025	chr2	+	119967973	119968102	119968110	119976983	PTPN4	7	nd
HsaEX0024427	chrX	-	154511872	154512822	154508598	154511847	FAM3A	24	nd
HsaEX0006012	chr11	+	13354449	13354989	13355011	13356738	ARNTL	21	ot
HsaEX0030707	chr21	+	31940221	31944978	31945000	31946035	HUNK	21	
HsaEX1034995	chr3	+	112329387	112330249	112330272	112332185	RP11-90K6.1	22	
HsaEX1016342	chr11	+	18347920	18348818	18348828	18351880	GTF2H1	9	nd
HsaEX0060112	chr20	+	62667911	62668157	62668185	62668476	SLCO4A1	27	
HsaEX0051054	chr11	-	18743334	18744005	18743076	18743321	PTPN5	12	
HsaEX0001222	chr12	-	63583837	63594086	63582526	63583811	DPY19L2	25	lo
HsaEX1046212	chr22	-	27897138	27897800	27896627	27897129	PITPNB	8	nd
HsaEX1040471	chr9	-	100317679	100320264	100310380	100317675	TEX10	3	nd
HsaEX1041309	chr8	+	93772652	93773818	93773822	93780592	TMEM67	3	nd
HsaEX1041036	chr11	-	102441430	102448811	102402207	102441426	TMEM123	3	nd
HsaEX6051731	chrX	-	49212995	49213818	49212796	49212973	CACNA1F	21	
HsaEX1030460	chr12	-	50008142	50016630	50006637	50008126	RACGAP1	15	nd
HsaEX1043260	chr11	+	11842225	11878623	11878650	11880176	USP47	26	
HsaEX0024384	chr6	-	4074457	4074576	4073508	4074442	FAM217A	14	
HsaEX1039628	chr17	+	28673619	28674074	28674078	28674282	SUPT6H	3	nd
HsaEX0035470	chr11	+	111540335	111541561	111541586	111543922	LAYN	24	
HsaEX0061162	chr20	+	35617241	35618449	35618476	35619194	SPAG4	26	nd
HsaEX1024402	chr2	+	42644245	42644950	42644957	42656199	MTA3	6	nd
HsaEX1036525	chr17	-	58540674	58541921	58526979	58540665	SEPT4	8	
HsaEX1010625	chr3	+	41199671	41222333	41222346	41224020	CTNNB1	7	nd
HsaEX0018693	chr4	+	150253935	150254425	150254439	150256019	DCLK2	13	
HsaEX1014150	chr16	-	85107673	85107845	85105432	85107666	FAM92B	6	
HsaEX0036361	chr14	+	41608563	41731336	41731354	41766853	LRFN5	17	ot
